ID,diver,buddy,site_code,location_name,latitude,longitude,day,month,year,depth,code,scientific_name,Total,juveniles_1_to_4_cm,isolate_1_to_4_cm,5_to_10_cm,11_to_20_cm,21_to_40_cm,41_to_80_cm,over_80_cm,0_recent_total_mortality,predation_bites,
,Leah Harper,,,CBC Lagoon,,,19,5,2022,,srad,Siderastrea radians,1,0,0,1,0,0,0,0,,,
,Leah Harper,,,CBC Lagoon,,,19,5,2022,,sint,Stephanocoenia intersepta,2,0,1,0,0,1,0,0,,,
,Leah Harper,,,CBC Lagoon,,,19,5,2022,,orbi,Orbicella spp.,2,0,1,0,1,0,0,0,,,
,Viviana Bravo,,,CBC Lagoon,,,19,5,2022,,aaga,Agaricia agaricites,7,3,1,0,3,0,0,0,,,
,Viviana Bravo,,,CBC Lagoon,,,19,5,2022,,aten,Agaricia tenuifolia,9,0,0,0,4,3,2,0,,,
,Viviana Bravo,,,CBC Lagoon,,,19,5,2022,,dsto,Dichocoenia stokesii,1,0,0,0,0,1,0,0,,,
,Viviana Bravo,,,CBC Lagoon,,,19,5,2022,,mcav,Montrastraea cavernosa,1,0,0,0,1,0,0,0,,,
,Viviana Bravo,,,CBC Lagoon,,,19,5,2022,,ofav,Orbicella faveolata,3,0,0,0,1,2,0,0,,,
,Viviana Bravo,,,CBC Lagoon,,,19,5,2022,,past,Porites astreoides,16,4,1,2,7,2,0,0,,,
,Viviana Bravo,,,CBC Lagoon,,,19,5,2022,,ppor,Porites porities,2,0,0,1,1,0,0,0,,,
,Viviana Bravo,,,CBC Lagoon,,,19,5,2022,,ssid,Siderastrea siderea,6,0,0,1,4,1,0,0,,,
,Viviana Bravo,,,CBC Lagoon,,,19,5,2022,,srad,Siderastrea radians,6,0,0,2,2,2,0,0,,,
,Sarah Gignoux-Wolfsohn,,,House Reef,,,20,5,2022,,aaga,Agaricia agaricites,12,2,2,5,3,0,0,0,,,
,Sarah Gignoux-Wolfsohn,,,House Reef,,,20,5,2022,,aten,Agaricia tenuifolia,3,0,0,0,1,1,0,1,,,
,Sarah Gignoux-Wolfsohn,,,House Reef,,,20,5,2022,,pstr,Pseudodiploria strigosa,3,0,0,0,1,0,1,1,,,
,Sarah Gignoux-Wolfsohn,,,House Reef,,,20,5,2022,,ofav,Orbicella faveolata,2,1,0,0,1,0,0,0,,,
,Sarah Gignoux-Wolfsohn,,,House Reef,,,20,5,2022,,oann,Orbicella annularis,5,0,0,1,2,0,1,1,,,
,Sarah Gignoux-Wolfsohn,,,House Reef,,,20,5,2022,,past,Porites astreoides,4,2,0,0,1,0,1,0,,,
,Sarah Gignoux-Wolfsohn,,,House Reef,,,20,5,2022,,ssid,Siderastrea siderea,4,0,0,1,0,3,0,0,,,
,Sarah Gignoux-Wolfsohn,,,House Reef,,,20,5,2022,,ppor,Porites porities,1,0,1,0,0,0,0,0,,,
,Sarah Gignoux-Wolfsohn,,,House Reef,,,20,5,2022,,sint,Stephanocoenia intersepta,7,0,0,2,4,1,0,0,,,
,Sarah Gignoux-Wolfsohn,,,House Reef,,,20,5,2022,,isin,Isophyllia sinuosa,1,0,0,0,1,0,0,0,,,
,Viviana Bravo,,,House Reef,,,20,5,2022,,aaga,Agaricia agaricites,11,4,0,3,3,1,0,0,,,
,Viviana Bravo,,,House Reef,,,20,5,2022,,aten,Agaricia tenuifolia,4,0,0,1,0,1,2,0,,,
,Viviana Bravo,,,House Reef,,,20,5,2022,,pstr,Pseudodiploria strigosa,4,0,0,0,0,2,2,0,,,
,Viviana Bravo,,,House Reef,,,20,5,2022,,dlab,Diploria labyrinthiformis,2,0,0,0,0,2,0,0,,,
,Viviana Bravo,,,House Reef,,,20,5,2022,,oann,Orbicella annularis,9,0,1,0,6,2,0,0,,,
,Viviana Bravo,,,House Reef,,,20,5,2022,,past,Porites astreoides,1,0,0,0,1,0,0,0,,,
,Viviana Bravo,,,House Reef,,,20,5,2022,,ssid,Siderastrea siderea,4,0,0,1,0,1,1,1,,,
,Viviana Bravo,,,House Reef,,,20,5,2022,,srad,Siderastrea radians,2,0,2,0,0,0,0,0,,,
,Leah Harper,,,CBC 30 North,,,22,5,2022,,aaga,Agaricia agaricites,28,4,1,16,7,0,0,0,,,
,Leah Harper,,,CBC 30 North,,,22,5,2022,,aten,Agaricia tenuifolia,12,0,0,2,4,4,2,0,,,
,Leah Harper,,,CBC 30 North,,,22,5,2022,,pstr,Pseudodiploria strigosa,1,0,0,0,1,0,0,0,,,
,Leah Harper,,,CBC 30 North,,,22,5,2022,,mdec,Madracis decactis,3,0,0,1,1,1,0,0,,,
,Leah Harper,,,CBC 30 North,,,22,5,2022,,mcav,Montrastraea cavernosa,1,0,0,0,1,0,0,0,,,
,Leah Harper,,,CBC 30 North,,,22,5,2022,,past,Porites astreoides,32,3,1,11,13,4,0,0,,,
,Leah Harper,,,CBC 30 North,,,22,5,2022,,ppor,Porites porities,6,1,1,1,2,1,0,0,,,
,Leah Harper,,,CBC 30 North,,,22,5,2022,,ssid,Siderastrea siderea,20,1,3,4,7,5,0,0,,,
,Leah Harper,,,CBC 30 North,,,22,5,2022,,sint,Stephanocoenia intersepta,3,0,0,1,1,1,0,0,,,
,Viviana Bravo,,,CBC 30 North,,,22,5,2022,,aaga,Agaricia agaricites,18,5,0,7,4,2,0,0,,,
,Viviana Bravo,,,CBC 30 North,,,22,5,2022,,aten,Agaricia tenuifolia,9,0,0,0,5,2,2,0,,,
,Viviana Bravo,,,CBC 30 North,,,22,5,2022,,pstr,Pseudodiploria strigosa,1,0,0,0,1,0,0,0,,,
,Viviana Bravo,,,CBC 30 North,,,22,5,2022,,mcav,Montrastraea cavernosa,2,0,0,0,2,0,0,0,,,
,Viviana Bravo,,,CBC 30 North,,,22,5,2022,,past,Porites astreoides,37,2,0,13,18,4,0,0,,,
,Viviana Bravo,,,CBC 30 North,,,22,5,2022,,ppor,Porites porities,2,0,0,1,1,0,0,0,,,
,Viviana Bravo,,,CBC 30 North,,,22,5,2022,,ssid,Siderastrea siderea,6,0,0,2,1,3,0,0,,,
,Viviana Bravo,,,CBC 30 North,,,22,5,2022,,srad,Siderastrea radians,3,0,0,1,2,0,0,0,,,
,Leah Harper,,,South Reef Central,,,24,5,2022,,aaga,Agaricia agaricites,34,0,3,19,10,2,0,0,,,
,Leah Harper,,,South Reef Central,,,24,5,2022,,aten,Agaricia tenuifolia,16,0,0,3,10,1,2,0,,,
,Leah Harper,,,South Reef Central,,,24,5,2022,,pstr,Pseudodiploria strigosa,2,0,0,1,1,0,0,0,,,
,Leah Harper,,,South Reef Central,,,24,5,2022,,efas,Eusmilia fastigiata,4,0,0,2,2,0,0,0,,,
,Leah Harper,,,South Reef Central,,,24,5,2022,,mdec,Madracis decactis,5,0,0,0,5,0,0,0,,,
,Leah Harper,,,South Reef Central,,,24,5,2022,,mcav,Montrastraea cavernosa,1,0,0,1,0,0,0,0,,,
,Leah Harper,,,South Reef Central,,,24,5,2022,,oann,Orbicella annularis,2,0,0,1,0,0,1,0,,,
,Leah Harper,,,South Reef Central,,,24,5,2022,,past,Porites astreoides,13,0,0,6,7,0,0,0,,,
,Leah Harper,,,South Reef Central,,,24,5,2022,,ppor,Porites porities,8,0,0,2,6,0,0,0,,,
,Leah Harper,,,South Reef Central,,,24,5,2022,,ssid,Siderastrea siderea,9,0,2,3,3,1,0,0,,,
,Leah Harper,,,South Reef Central,,,24,5,2022,,sint,Stephanocoenia intersepta,1,0,0,0,1,0,0,0,,,
,Viviana Bravo,,,South Reef Central,,,24,5,2022,,aaga,Agaricia agaricites,35,5,1,12,15,1,1,0,,,
,Viviana Bravo,,,South Reef Central,,,24,5,2022,,aten,Agaricia tenuifolia,12,0,0,4,3,4,0,1,,,
,Viviana Bravo,,,South Reef Central,,,24,5,2022,,efas,Eusmilia fastigiata,1,0,0,0,1,0,0,0,,,
,Viviana Bravo,,,South Reef Central,,,24,5,2022,,mcav,Montrastraea cavernosa,4,0,0,0,3,1,0,0,,,
,Viviana Bravo,,,South Reef Central,,,24,5,2022,,oann,Orbicella annularis,3,0,0,1,0,1,0,1,,,
,Viviana Bravo,,,South Reef Central,,,24,5,2022,,past,Porites astreoides,43,7,1,15,16,4,0,0,,,
,Viviana Bravo,,,South Reef Central,,,24,5,2022,,ppor,Porites porities,18,0,3,4,9,2,0,0,,,
,Viviana Bravo,,,South Reef Central,,,24,5,2022,,ssid,Siderastrea siderea,23,0,3,4,10,6,0,0,,,
,Viviana Bravo,,,South Reef Central,,,24,5,2022,,srad,Siderastrea radians,5,0,1,2,2,0,0,0,,,
,Leah Harper,,,Curlew Patch,,,23,5,2022,,aaga,Agaricia agaricites,11,2,0,6,3,0,0,0,,,
,Leah Harper,,,Curlew Patch,,,23,5,2022,,aten,Agaricia tenuifolia,9,0,0,3,3,1,2,0,,,
,Leah Harper,,,Curlew Patch,,,23,5,2022,,dsto,Dichocoenia stokesii,1,0,0,0,1,0,0,0,,,
,Leah Harper,,,Curlew Patch,,,23,5,2022,,ofav,Orbicella faveolata,1,0,0,0,0,0,0,1,,,
,Leah Harper,,,Curlew Patch,,,23,5,2022,,oann,Orbicella annularis,1,0,0,0,0,1,0,0,,,
,Leah Harper,,,Curlew Patch,,,23,5,2022,,mcav,Montrastraea cavernosa,2,0,0,1,0,0,1,0,,,
,Leah Harper,,,Curlew Patch,,,23,5,2022,,past,Porites astreoides,5,0,2,1,1,1,0,0,,,
,Leah Harper,,,Curlew Patch,,,23,5,2022,,ppor,Porites porities,6,0,1,3,2,0,0,0,,,
,Leah Harper,,,Curlew Patch,,,23,5,2022,,ssid,Siderastrea siderea,8,1,1,0,1,4,1,0,,,
,Leah Harper,,,Curlew Patch,,,23,5,2022,,sint,Stephanocoenia intersepta,2,0,0,0,1,1,0,0,,,
,Viviana Bravo,,,Curlew Patch,,,23,5,2022,,aaga,Agaricia agaricites,16,7,0,5,4,0,0,0,,,
,Viviana Bravo,,,Curlew Patch,,,23,5,2022,,aten,Agaricia tenuifolia,13,0,0,0,3,5,2,3,,,
,Viviana Bravo,,,Curlew Patch,,,23,5,2022,,mcav,Montrastraea cavernosa,10,2,0,1,6,1,0,0,,,
,Viviana Bravo,,,Curlew Patch,,,23,5,2022,,oann,Orbicella annularis,5,0,0,0,3,2,0,0,,,
,Viviana Bravo,,,Curlew Patch,,,23,5,2022,,past,Porites astreoides,15,7,2,4,1,1,0,0,,,
,Viviana Bravo,,,Curlew Patch,,,23,5,2022,,ppor,Porites porities,7,0,0,3,4,0,0,0,,,
,Viviana Bravo,,,Curlew Patch,,,23,5,2022,,ssid,Siderastrea siderea,17,0,0,6,3,7,1,0,,,
,Viviana Bravo,,,Curlew Patch,,,23,5,2022,,srad,Siderastrea radians,4,2,0,2,0,0,0,0,,,
,Viviana Bravo,,,South Reef 30 North,,,24,5,2022,,aaga,Agaricia agaricites,26,1,0,13,9,3,0,0,,,
,Viviana Bravo,,,South Reef 30 North,,,24,5,2022,,aten,Agaricia tenuifolia,14,0,0,2,3,3,6,0,,,
,Viviana Bravo,,,South Reef 30 North,,,24,5,2022,,dsto,Dichocoenia stokesii,2,0,0,1,1,0,0,0,,,
,Viviana Bravo,,,South Reef 30 North,,,24,5,2022,,pcli,Pseudodiploria clivosa,1,0,0,0,0,1,0,0,,,
,Viviana Bravo,,,South Reef 30 North,,,24,5,2022,,pstr,Pseudodiploria strigosa,1,0,0,0,1,0,0,0,,,
,Viviana Bravo,,,South Reef 30 North,,,24,5,2022,,dlab,Diploria labyrinthiformis,6,0,1,2,1,1,1,0,,,
,Viviana Bravo,,,South Reef 30 North,,,24,5,2022,,oann,Orbicella annularis,6,0,0,0,2,3,1,0,,,
,Viviana Bravo,,,South Reef 30 North,,,24,5,2022,,mcav,Montrastraea cavernosa,3,0,0,0,2,1,0,0,,,
,Viviana Bravo,,,South Reef 30 North,,,24,5,2022,,past,Porites astreoides,21,0,0,13,5,3,0,0,,,
,Viviana Bravo,,,South Reef 30 North,,,24,5,2022,,ppor,Porites porities,10,0,0,4,4,2,0,0,,,
,Viviana Bravo,,,South Reef 30 North,,,24,5,2022,,ssid,Siderastrea siderea,16,1,2,1,4,7,1,0,,,
,Viviana Bravo,,,South Reef 30 North,,,24,5,2022,,irig,Isophyllia rigida,1,0,0,0,1,0,0,0,,,
,Leah Harper added in QA,,,South Reef 30 North,,,24,5,2022,,cnat,Colpophyllia natans,1,0,0,0,0,0,0,1,,,
,SS,,,Curlew Patch,,,2,12,2022,,aaga,Agaricia agaricites,14,1,0,7,5,1,0,0,,,
,SS,,,Curlew Patch,,,2,12,2022,,aten,Agaricia tenuifolia,37,0,1,12,13,7,3,1,,,
,SS,,,Curlew Patch,,,2,12,2022,,dlab,Diploria labyrinthiformis,1,0,0,0,0,0,1,0,,,
,SS,,,Curlew Patch,,,2,12,2022,,mcav,Montrastraea cavernosa,3,0,0,1,0,1,1,0,,,
,SS,,,Curlew Patch,,,2,12,2022,,oann,Orbicella annularis,3,0,0,0,2,1,0,0,,,
,SS,,,Curlew Patch,,,2,12,2022,,past,Porites astreoides,13,0,0,8,5,0,0,0,,,
,SS,,,Curlew Patch,,,2,12,2022,,ppor,Porites porities,16,0,0,7,7,2,0,0,,,
,SS,,,Curlew Patch,,,2,12,2022,,ssid,Siderastrea siderea,11,0,0,2,1,5,3,0,,,
,SS,,,CBC 30 North,,,4,12,2022,,aaga,Agaricia agaricites,33,0,1,16,12,4,0,0,,,
,SS,,,CBC 30 North,,,4,12,2022,,aten,Agaricia tenuifolia,16,0,0,0,6,8,1,1,,,
,SS,,,CBC 30 North,,,4,12,2022,,mcav,Montrastraea cavernosa,2,0,0,0,2,0,0,0,,,
,SS,,,CBC 30 North,,,4,12,2022,,ofav,Orbicella faveolata,1,0,0,0,0,0,1,0,,,
,SS,,,CBC 30 North,,,4,12,2022,,ofra,Orbicella franksi,1,0,0,0,0,1,0,0,,,
,SS,,,CBC 30 North,,,4,12,2022,,oann,Orbicella annularis,5,0,0,1,2,0,2,0,,,
,SS,,,CBC 30 North,,,4,12,2022,,past,Porites astreoides,57,0,3,9,30,14,1,0,,,
,SS,,,CBC 30 North,,,4,12,2022,,ppor,Porites porities,12,0,2,3,4,3,0,0,,,
,SS,,,CBC 30 North,,,4,12,2022,,ssid,Siderastrea siderea,34,1,10,2,9,9,3,0,,,
,SS,,,CBC 30 North,,,4,12,2022,,srad,Siderastrea radians,5,0,0,0,3,2,0,0,,,
,SS,,,CBC 30 North,,,4,12,2022,,sint,Stephanocoenia intersepta,5,0,2,2,0,1,0,0,,,
,SS,,,South Reef 30 North,,,5,12,2022,,aaga,Agaricia agaricites,32,0,0,25,7,0,0,0,,,
,SS,,,South Reef 30 North,,,5,12,2022,,aten,Agaricia tenuifolia,24,0,1,14,5,3,0,1,,,
,SS,,,South Reef 30 North,,,5,12,2022,,dsto,Dichocoenia stokesii,1,0,0,1,0,0,0,0,,,
,SS,,,South Reef 30 North,,,5,12,2022,,mcav,Montrastraea cavernosa,1,0,0,1,0,0,0,0,,,
,SS,,,South Reef 30 North,,,5,12,2022,,ofav,Orbicella faveolata,1,0,0,0,0,1,0,0,,,
,SS,,,South Reef 30 North,,,5,12,2022,,oann,Orbicella annularis,9,0,0,4,3,1,1,0,,,
,SS,,,South Reef 30 North,,,5,12,2022,,past,Porites astreoides,22,2,1,7,9,3,0,0,,,
,SS,,,South Reef 30 North,,,5,12,2022,,ppor,Porites porities,33,1,8,19,4,1,0,0,,,
,SS,,,South Reef 30 North,,,5,12,2022,,ssid,Siderastrea siderea,15,1,3,6,2,1,2,0,,,
,SS,,,South Reef 30 North,,,5,12,2022,,sint,Stephanocoenia intersepta,1,0,0,1,0,0,0,0,,,
,SS,,,South Reef 30 North,,,5,12,2022,,pcli,Pseudodiploria clivosa,1,0,0,1,0,0,0,0,,,
,SS,,,South Reef 30 North,,,5,12,2022,,pstr,Pseudodiploria strigosa,3,0,0,3,0,0,0,0,,,
,SS,,,South Reef Central,,,5,12,2022,,aaga,Agaricia agaricites,47,0,7,18,17,5,0,0,,,
,SS,,,South Reef Central,,,5,12,2022,,aten,Agaricia tenuifolia,12,0,0,1,8,1,1,1,,,
,SS,,,South Reef Central,,,5,12,2022,,oann,Orbicella annularis,4,1,0,1,2,0,0,0,,,
,SS,,,South Reef Central,,,5,12,2022,,past,Porites astreoides,42,3,2,14,20,3,0,0,,,
,SS,,,South Reef Central,,,5,12,2022,,ppor,Porites porities,31,0,7,14,8,2,0,0,,,
,SS,,,South Reef Central,,,5,12,2022,,ssid,Siderastrea siderea,18,0,4,6,5,2,0,1,,,
,SGW,,,CBC Lagoon,,,1,12,2022,,aaga,Agaricia agaricites,25,1,2,9,11,2,0,0,,,
,SGW,,,CBC Lagoon,,,1,12,2022,,aten,Agaricia tenuifolia,117,3,1,23,34,30,20,6,,,
,SGW,,,CBC Lagoon,,,1,12,2022,,hcuc,Helioseris cucullata,2,0,0,0,1,1,0,0,,,
,SGW,,,CBC Lagoon,,,1,12,2022,,mcav,Montrastraea cavernosa,2,0,0,0,1,1,0,0,,,
,SGW,,,CBC Lagoon,,,1,12,2022,,oann,Orbicella annularis,6,0,0,0,2,4,0,0,,,
,SGW,,,CBC Lagoon,,,1,12,2022,,past,Porites astreoides,49,0,0,20,26,3,0,0,,,
,SGW,,,CBC Lagoon,,,1,12,2022,,ppor,Porites porities,16,1,2,2,5,6,0,0,,,
,SGW,,,CBC Lagoon,,,1,12,2022,,ssid,Siderastrea siderea,12,0,0,0,5,5,2,0,,,
,SGW,,,CBC Lagoon,,,1,12,2022,,sint,Stephanocoenia intersepta,1,1,0,0,0,0,0,0,,,
,SGW,,,CBC Lagoon,,,1,12,2022,,pstr,Pseudodiploria strigosa,2,0,0,0,2,0,0,0,,,
,SGW,,,Curlew Patch,,,2,12,2022,,aaga,Agaricia agaricites,36,4,2,17,11,2,0,0,,,
,SGW,,,Curlew Patch,,,2,12,2022,,aten,Agaricia tenuifolia,29,0,1,9,10,7,2,0,,,
,SGW,,,Curlew Patch,,,2,12,2022,,ofav,Orbicella faveolata,4,0,0,0,2,1,1,0,,,
,SGW,,,Curlew Patch,,,2,12,2022,,oann,Orbicella annularis,1,0,0,0,0,1,0,0,,,
,SGW,,,Curlew Patch,,,2,12,2022,,past,Porites astreoides,23,1,1,16,4,1,0,0,,,
,SGW,,,Curlew Patch,,,2,12,2022,,ppor,Porites porities,23,0,4,14,5,0,0,0,,,
,SGW,,,Curlew Patch,,,2,12,2022,,ssid,Siderastrea siderea,17,1,0,0,7,7,2,0,,,
,SGW,,,South Reef 30 North,,,5,12,2022,,aaga,Agaricia agaricites,31,0,0,11,14,5,1,0,,,
,SGW,,,South Reef 30 North,,,5,12,2022,,aten,Agaricia tenuifolia,7,0,0,0,1,4,2,0,,,
,SGW,,,South Reef 30 North,,,5,12,2022,,mdec,Madracis decactis,1,0,0,0,1,0,0,0,,,
,SGW,,,South Reef 30 North,,,5,12,2022,,mcav,Montrastraea cavernosa,1,0,0,0,0,1,0,0,,,
,SGW,,,South Reef 30 North,,,5,12,2022,,ofav,Orbicella faveolata,1,0,0,0,0,0,1,0,,,
,SGW,,,South Reef 30 North,,,5,12,2022,,past,Porites astreoides,17,0,0,4,8,5,0,0,,,
,SGW,,,South Reef 30 North,,,5,12,2022,,ppor,Porites porities,11,0,0,5,5,1,0,0,,,
,SGW,,,South Reef 30 North,,,5,12,2022,,ssid,Siderastrea siderea,6,1,1,2,0,2,0,0,,,
,SGW,,,South Reef 30 North,,,5,12,2022,,irig,Isophyllia rigida,1,0,0,1,0,0,0,0,,,
,SGW,,,South Reef 30 North,,,5,12,2022,,pstr,Pseudodiploria strigosa,3,0,0,0,0,2,1,0,,,
,SGW,,,South Reef 30 North,,,5,12,2022,,cnat,Colpophyllia natans,1,0,0,0,0,0,0,1,,,
,LH,,,South Reef Central,,,12,12,2022,,aaga,Agaricia agaricites,29,1,0,16,9,3,0,0,,,
,LH,,,South Reef Central,,,12,12,2022,,aten,Agaricia tenuifolia,31,0,2,14,8,5,2,0,,,
,LH,,,South Reef Central,,,12,12,2022,,hcuc,Helioseris cucullata,2,0,0,2,0,0,0,0,,,
,LH,,,South Reef Central,,,12,12,2022,,mdec,Madracis decactis,2,0,1,1,0,0,0,0,,,
,LH,,,South Reef Central,,,12,12,2022,,mcav,Montrastraea cavernosa,6,0,0,2,4,0,0,0,,,
,LH,,,South Reef Central,,,12,12,2022,,ofav,Orbicella faveolata,1,0,0,1,0,0,0,0,,,
,LH,,,South Reef Central,,,12,12,2022,,past,Porites astreoides,36,3,1,16,13,3,0,0,,,
,LH,,,South Reef Central,,,12,12,2022,,ppor,Porites porities,16,1,1,10,2,2,0,0,,,
,LH,,,South Reef Central,,,12,12,2022,,ssid,Siderastrea siderea,14,3,4,1,5,1,0,0,,,
,LH,,,South Reef Central,,,12,12,2022,,sint,Stephanocoenia intersepta,3,0,0,0,3,0,0,0,,,
,LH,,,South Reef Central,,,12,12,2022,,pstr,Pseudodiploria strigosa,1,0,0,0,0,1,0,0,,,
,LH,,,South Reef Central,,,12,12,2022,,scub,Scolymia cubensis,1,1,0,0,0,0,0,0,,,
,SJ,,,House Reef,,,9,12,2022,,aaga,Agaricia agaricites,34,7,0,13,12,2,0,0,,,
,SJ,,,House Reef,,,9,12,2022,,aten,Agaricia tenuifolia,17,0,4,2,6,3,2,0,,,
,SJ,,,House Reef,,,9,12,2022,,oann,Orbicella annularis,13,0,0,2,7,4,0,0,,,
,SJ,,,House Reef,,,9,12,2022,,past,Porites astreoides,11,7,0,3,1,0,0,0,,,
,SJ,,,House Reef,,,9,12,2022,,ppor,Porites porities,3,0,1,1,0,0,1,0,,,
,SJ,,,House Reef,,,9,12,2022,,ssid,Siderastrea siderea,4,1,1,0,0,2,0,0,,,
,SJ,,,House Reef,,,9,12,2022,,srad,Siderastrea radians,46,24,0,21,1,0,0,0,,,
,SJ,,,House Reef,,,9,12,2022,,sint,Stephanocoenia intersepta,1,0,0,0,0,1,0,0,,,
,SJ,,,House Reef,,,9,12,2022,,pstr,Pseudodiploria strigosa,5,0,0,0,4,1,0,0,,,
,LH,,,House Reef,,,9,12,2022,,aaga,Agaricia agaricites,92,5,0,42,37,7,1,0,,,
,LH,,,House Reef,,,9,12,2022,,aten,Agaricia tenuifolia,19,0,2,9,4,4,0,0,,,
,LH,,,House Reef,,,9,12,2022,,mcav,Montrastraea cavernosa,1,0,0,0,0,1,0,0,,,
,LH,,,House Reef,,,9,12,2022,,oann,Orbicella annularis,10,0,0,3,3,4,0,0,,,
,LH,,,House Reef,,,9,12,2022,,past,Porites astreoides,19,5,0,8,4,2,0,0,,,
,LH,,,House Reef,,,9,12,2022,,ppor,Porites porities,8,0,1,4,2,1,0,0,,,
,LH,,,House Reef,,,9,12,2022,,ssid,Siderastrea siderea,25,2,0,9,3,7,3,1,,,
,LH,,,House Reef,,,9,12,2022,,srad,Siderastrea radians,64,18,6,33,7,0,0,0,,,
,LH,,,House Reef,,,9,12,2022,,sint,Stephanocoenia intersepta,3,0,0,0,0,3,0,0,,,
,LH,,,CBC Central,,,7,12,2022,,aaga,Agaricia agaricites,74,4,2,37,23,8,0,0,,,
,LH,,,CBC Central,,,7,12,2022,,aten,Agaricia tenuifolia,17,0,0,2,8,5,2,0,,,
,LH,,,CBC Central,,,7,12,2022,,mdec,Madracis decactis,1,0,0,1,0,0,0,0,,,
,LH,,,CBC Central,,,7,12,2022,,ofav,Orbicella faveolata,1,0,0,0,0,1,0,0,,,
,LH,,,CBC Central,,,7,12,2022,,past,Porites astreoides,48,3,2,14,21,7,1,0,,,
,LH,,,CBC Central,,,7,12,2022,,ppor,Porites porities,27,0,1,5,12,9,0,0,,,
,LH,,,CBC Central,,,7,12,2022,,ssid,Siderastrea siderea,43,9,2,14,12,6,0,0,,,
,LH,,,CBC Central,,,7,12,2022,,srad,Siderastrea radians,3,1,0,2,0,0,0,0,,,
,LH,,,CBC Central,,,7,12,2022,,sint,Stephanocoenia intersepta,1,0,0,0,0,1,0,0,,,
,SJ,,,CBC Central,,,7,12,2022,,aaga,Agaricia agaricites,65,9,6,34,15,1,0,0,,,
,SJ,,,CBC Central,,,7,12,2022,,aten,Agaricia tenuifolia,53,0,4,28,14,7,0,0,,,
,SJ,,,CBC Central,,,7,12,2022,,hcuc,Helioseris cucullata,1,0,0,1,0,0,0,0,,,
,SJ,,,CBC Central,,,7,12,2022,,mdec,Madracis decactis,2,0,0,1,1,0,0,0,,,
,SJ,,,CBC Central,,,7,12,2022,,mcav,Montrastraea cavernosa,1,0,0,1,0,0,0,0,,,
,SJ,,,CBC Central,,,7,12,2022,,ofav,Orbicella faveolata,1,0,0,1,0,0,0,0,,,
,SJ,,,CBC Central,,,7,12,2022,,past,Porites astreoides,72,5,3,27,25,12,0,0,,,
,SJ,,,CBC Central,,,7,12,2022,,ppor,Porites porities,27,4,12,6,3,2,0,0,,,
,SJ,,,CBC Central,,,7,12,2022,,ssid,Siderastrea siderea,36,7,6,12,5,6,0,0,,,
,SJ,,,CBC Central,,,7,12,2022,,srad,Siderastrea radians,1,1,0,0,0,0,0,0,,,
,SJ,,,CBC Central,,,7,12,2022,,sint,Stephanocoenia intersepta,9,2,0,4,3,0,0,0,,,
,SJ,,,CBC Central,,,7,12,2022,,pstr,Pseudodiploria strigosa,2,0,0,0,1,1,0,0,,,
,Leah Harper,,,CBC 30 North,,,7,1,2020,,aaga,Agaricia agaricites,48,4,2,24,18,0,0,0,,,
,Leah Harper,,,CBC 30 North,,,7,1,2020,,aten,Agaricia tenuifolia,13,1,0,0,10,1,1,0,,,
,Leah Harper,,,CBC 30 North,,,7,1,2020,,dsto,Dichocoenia stokesii,1,0,0,0,1,0,0,0,,,
,Leah Harper,,,CBC 30 North,,,7,1,2020,,pstr,Pseudodiploria strigosa,4,0,0,2,1,0,1,0,,,
,Leah Harper,,,CBC 30 North,,,7,1,2020,,efas,Eusmilia fastigiata,1,0,0,1,0,0,0,0,,,
,Leah Harper,,,CBC 30 North,,,7,1,2020,,mmea,Meandrina meandrites,1,0,0,0,1,0,0,0,,,
,Leah Harper,,,CBC 30 North,,,7,1,2020,,mcav,Montrastraea cavernosa,2,0,0,2,0,0,0,0,,,
,Leah Harper,,,CBC 30 North,,,7,1,2020,,ofav,Orbicella faveolata,5,0,2,0,1,2,0,0,,,
,Leah Harper,,,CBC 30 North,,,7,1,2020,,oann,Orbicella annularis,5,0,0,4,0,1,0,0,,,
,Leah Harper,,,CBC 30 North,,,7,1,2020,,past,Porites astreoides,52,3,2,16,26,5,0,0,,,
,Leah Harper,,,CBC 30 North,,,7,1,2020,,ppor,Porites porities,6,0,0,4,2,0,0,0,,,
,Leah Harper,,,CBC 30 North,,,7,1,2020,,ssid,Siderastrea siderea,28,4,0,9,6,7,2,0,,,
,Leah Harper,,,CBC 30 North,,,7,1,2020,,srad,Siderastrea radians,1,1,0,0,0,0,0,0,,,
,Leah Harper,,,CBC 30 North,,,7,1,2020,,sint,Stephanocoenia intersepta,2,0,0,1,1,0,0,0,,,
,Kelly Pitts,,,CBC 30 North,,,7,1,2020,,aaga,Agaricia agaricites,35,0,2,27,6,0,0,0,,,
,Kelly Pitts,,,CBC 30 North,,,7,1,2020,,aten,Agaricia tenuifolia,12,0,0,2,8,1,1,0,,,
,Kelly Pitts,,,CBC 30 North,,,7,1,2020,,alam,Agaricia lamarckiana,1,0,0,1,0,0,0,0,,,
,Kelly Pitts,,,CBC 30 North,,,7,1,2020,,dsto,Dichocoenia stokesii,3,0,0,1,2,0,0,0,,,
,Kelly Pitts,,,CBC 30 North,,,7,1,2020,,pstr,Pseudodiploria strigosa,1,0,0,1,0,0,0,0,,,
